sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,c_length_of_stay,custody_length_of_stay,two_year_recid
1,2,2,0,0,0,2,0,0.158852344296711,0,0,2.09,3.0,0
1,0,0,0,0,1,6,1,0.1577326801959412,1,0,3.74,2.0,1
1,2,2,0,0,0,0,0,0.0660601819454163,0,0,0.05,0.0,0
0,2,0,0,0,0,0,0,0.0279916025192442,1,0,0.68,23.0,1
1,1,0,0,0,0,3,0,0.0137158852344296,0,0,3.73,5.0,0
1,0,0,0,0,1,2,1,0.1577326801959412,1,0,50.8,1.0,0
0,1,2,0,0,0,0,1,0.1577326801959412,0,0,0.88,1.0,0
0,0,0,0,0,0,0,1,0.1577326801959412,0,0,1.28,161.0,0
1,2,0,2,0,0,3,0,0.0100769769069279,1,0,0.25,321.0,1
1,0,3,0,0,0,2,1,0.158852344296711,1,1,207.86,208.0,1
0,2,5,1,0,0,1,0,0.158852344296711,0,0,2.95,89.0,0
1,0,3,0,0,0,1,0,0.0009797060881735,0,0,95.11,0.0,0
1,0,2,0,0,0,0,0,0.0660601819454163,0,0,1.84,2.0,0
1,2,0,0,1,0,1,0,0.0594821553533939,1,0,0.77,0.0,0
1,2,2,0,0,0,2,1,0.0134359692092372,1,0,0.84,2.0,1
1,1,0,0,0,0,18,0,0.158852344296711,0,0,1.28,453.0,0
1,2,0,0,0,0,4,0,0.158852344296711,1,0,219.92,220.0,1
1,2,0,0,0,0,0,0,0.0054583624912526,1,0,12.15,22.0,1
1,0,2,0,0,0,1,1,0.1577326801959412,0,0,0.21,0.0,0
0,1,2,0,0,0,1,1,0.1577326801959412,1,0,0.9,20.0,1
1,0,2,0,0,0,0,0,0.158852344296711,1,0,8.28,8.0,1
1,0,0,0,0,0,7,0,0.003219034289713,1,0,127.21,127.0,1
0,1,2,0,0,0,1,1,0.1577326801959412,0,0,0.84,1.0,0
0,2,0,0,0,0,0,0,0.0085374387683694,0,0,1.17,1.0,0
1,0,0,0,0,0,1,0,0.158852344296711,0,0,4.23,4.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,1.82,2.0,0
1,2,2,0,0,0,1,1,0.0022393282015395,0,0,36.4,36.0,0
1,0,0,1,1,0,6,0,0.0029391182645206,1,0,1.01,1.0,1
1,2,0,0,0,0,4,0,0.0594821553533939,1,1,260.2,198.0,1
1,2,2,0,0,0,3,1,0.158852344296711,0,0,5.9,6.0,0
1,0,0,0,0,0,23,0,0.0076976906927921,1,0,17.26,70.0,1
1,0,0,0,0,0,2,0,0.0106368089573128,0,0,5.21,5.0,0
1,1,0,0,0,0,2,0,0.0134359692092372,0,0,0.73,1.0,0
1,1,0,0,0,0,1,0,0.158852344296711,0,0,1.28,153.0,0
1,0,0,0,0,0,7,0,0.0660601819454163,1,0,1.23,4.0,0
1,1,2,1,0,0,23,0,0.009517144856543,1,1,360.94,280.0,1
0,1,2,0,0,0,0,1,0.1577326801959412,0,0,0.18,0.0,0
1,0,0,0,0,0,12,0,0.0279916025192442,1,0,31.95,46.0,1
1,0,0,0,0,0,5,0,0.158852344296711,1,0,51.25,15.0,0
1,0,2,0,0,0,3,1,0.1577326801959412,0,0,0.27,0.0,0
0,0,3,0,0,0,0,0,0.158852344296711,0,0,2.38,2.0,0
1,1,2,0,0,0,5,0,0.0660601819454163,1,0,291.1,4.0,1
1,0,0,0,0,0,14,0,0.0004198740377886,1,0,0.94,1.0,1
1,0,0,1,0,0,2,0,0.0074177746675997,0,0,1.86,2.0,0
1,2,0,0,0,1,0,1,0.0011196641007697,1,0,21.31,11.0,1
1,0,0,0,0,2,6,0,0.0023792862141357,0,0,0.26,48.0,0
1,0,2,0,0,0,0,0,0.008257522743177,0,0,0.2,0.0,0
1,1,2,0,0,0,2,0,0.0061581525542337,0,0,0.79,1.0,0
1,1,0,0,0,0,5,0,0.0279916025192442,0,0,12.08,143.0,0
1,0,0,0,0,0,9,0,0.0074177746675997,1,1,52.12,43.0,1
1,1,2,0,0,0,4,0,0.0594821553533939,1,0,7.03,110.0,1
1,0,0,0,0,0,3,0,0.0076976906927921,0,0,1.14,4.0,0
1,1,5,0,0,0,4,0,0.158852344296711,0,0,1.15,1.0,0
1,2,3,0,0,0,1,1,0.0016794961511546,0,0,5.18,5.0,0
0,0,2,0,0,0,0,1,0.0022393282015395,0,0,0.96,1.0,0
1,1,2,0,0,0,0,1,0.1577326801959412,0,0,0.97,1.0,0
0,2,0,0,0,0,0,0,0.0100769769069279,0,0,0.26,0.0,0
0,0,0,0,0,0,1,0,0.0002799160251924,1,0,0.78,1.0,1
1,1,0,0,0,0,11,0,0.158852344296711,0,0,110.02,110.0,0
1,0,2,0,0,0,0,1,0.0188943317004898,1,0,0.2,0.0,1
1,2,3,0,0,0,0,1,0.1577326801959412,0,0,0.19,0.0,0
1,2,2,0,0,0,0,0,0.0018194541637508,0,0,1.97,2.0,0
0,1,2,0,0,0,2,1,0.0103568929321203,0,0,1.19,17.0,0
1,0,0,0,0,0,7,1,0.0074177746675997,1,0,1.08,1.0,1
1,2,2,0,0,0,1,0,0.0026592022393282,1,0,0.58,290.0,1
1,0,0,0,0,0,8,0,0.0078376487053883,1,0,3.46,3.0,1
1,0,5,0,0,0,1,0,0.158852344296711,0,0,2.05,2.0,0
1,2,0,0,0,0,0,0,0.0137158852344296,1,0,0.91,1.0,1
1,0,2,0,0,0,0,1,0.1577326801959412,1,1,5.43,5.0,1
1,0,0,0,0,0,8,0,0.158852344296711,0,0,87.62,88.0,0
1,1,0,0,0,0,21,1,0.158852344296711,1,0,59.12,4.0,1
1,2,0,0,0,0,3,0,0.0594821553533939,0,0,106.16,6.0,0
1,1,3,0,0,0,1,1,0.0058782365290412,1,0,1.0,1.0,1
1,0,2,0,0,0,0,0,0.0025192442267319,0,0,0.14,0.0,0
1,1,0,0,0,0,1,0,0.009517144856543,1,0,25.78,118.0,1
1,0,2,0,0,0,3,1,0.0011196641007697,0,0,0.99,0.0,0
1,0,0,0,0,0,3,0,0.0117564730580825,0,0,33.05,1.0,0
1,2,2,0,1,1,3,0,0.0100769769069279,1,0,0.21,14.0,1
1,0,2,0,0,0,0,0,0.0074177746675997,0,0,1.25,1.0,0
1,0,0,0,0,0,2,0,0.158852344296711,0,0,0.97,1.0,0
0,2,0,0,0,0,3,0,0.0594821553533939,1,0,1.01,100.0,1
1,2,2,0,0,1,1,0,0.0138558432470258,1,0,32.03,5.0,1
1,0,2,0,0,0,2,1,0.1577326801959412,0,0,0.99,1.0,0
0,2,2,0,0,0,0,0,0.0100769769069279,0,0,0.23,0.0,0
1,0,2,0,0,0,0,1,0.0079776067179846,0,0,0.06,0.0,0
1,0,3,0,0,0,2,0,0.158852344296711,1,1,0.68,2.0,1
1,2,0,1,0,1,1,0,0.158852344296711,1,0,1.0,159.0,1
1,0,3,0,0,0,2,1,0.158852344296711,1,1,1.12,14.0,1
1,2,0,0,0,0,1,1,0.1577326801959412,1,1,1.96,1.0,1
1,1,2,0,0,0,4,0,0.158852344296711,0,0,1.77,2.0,0
0,1,0,0,0,0,3,0,0.0085374387683694,0,0,0.84,0.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,4.47,4.0,0
1,0,0,0,0,0,5,0,0.0106368089573128,0,0,1.23,1.0,0
1,2,2,0,0,0,0,1,0.1577326801959412,0,0,0.66,1.0,0
1,1,0,0,0,0,16,0,0.158852344296711,0,0,64.65,65.0,0
0,1,0,0,0,0,2,0,0.0594821553533939,1,0,9.71,1.0,1
1,0,2,0,0,0,0,1,0.1577326801959412,1,0,3.86,4.0,1
1,2,5,0,0,1,0,0,0.0660601819454163,1,1,22.21,24.0,1
1,0,0,0,0,0,13,1,0.0134359692092372,1,1,1.14,0.0,1
0,1,0,0,0,0,16,0,0.0660601819454163,0,0,66.03,66.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,1,0,13.07,13.0,1
1,0,0,0,0,0,3,0,0.0005598320503848,1,0,1.1,1.0,1
1,1,2,0,0,0,6,0,0.0594821553533939,1,0,1.81,2.0,1
1,0,2,0,0,0,1,0,0.004478656403079,1,1,4.01,22.0,1
0,0,4,0,0,0,4,0,0.158852344296711,1,0,97.01,16.0,1
1,1,0,0,0,0,5,0,0.009517144856543,1,0,118.99,119.0,1
1,0,0,1,1,0,10,0,0.0030790762771168,1,1,0.72,0.0,1
1,0,0,0,0,0,5,0,0.006997900629811,0,0,1.17,1.0,0
1,1,2,0,0,0,2,0,0.0011196641007697,0,0,3.07,5.0,0
1,0,0,0,0,0,0,0,0.0033589923023093,0,0,1.07,1.0,0
1,2,0,1,2,2,6,0,0.0279916025192442,1,1,0.87,22.0,0
1,1,0,0,0,0,28,0,0.0660601819454163,1,0,5.77,2.0,1
1,0,0,0,0,1,8,0,0.0064380685794261,1,0,10.22,7.0,1
0,2,0,1,0,0,6,0,0.158852344296711,1,0,26.08,3.0,1
1,1,0,0,0,0,2,1,0.1577326801959412,0,0,0.82,1.0,0
1,1,0,0,0,0,12,1,0.0079776067179846,1,0,4.0,4.0,1
1,2,2,0,0,1,1,1,0.0062981105668299,1,0,0.27,1.0,1
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,0.99,1.0,0
1,2,0,0,0,0,1,0,0.0009797060881735,1,1,2.04,1.0,1
1,1,2,0,0,0,0,0,0.0138558432470258,0,0,35.26,35.0,0
1,2,3,0,0,0,0,0,0.0013995801259622,0,0,1.04,1.0,0
1,0,2,0,0,0,3,0,0.0660601819454163,0,0,6.92,7.0,0
1,1,2,0,0,0,3,0,0.0009797060881735,0,0,0.93,1.0,0
1,0,2,0,0,0,4,0,0.0106368089573128,1,0,1.03,1.0,1
1,1,2,0,0,0,0,0,0.0594821553533939,0,0,0.88,1.0,0
1,0,3,0,0,0,4,0,0.0036389083275017,1,0,31.78,1.0,1
1,1,2,0,0,0,1,0,0.0029391182645206,1,0,0.33,6.0,1
1,0,1,0,0,0,0,0,0.0054583624912526,0,0,101.07,101.0,0
1,1,3,0,0,0,1,0,0.0043386983904828,0,0,10.09,10.0,0
1,0,3,0,0,0,2,1,0.0188943317004898,0,0,0.92,1.0,0
0,2,2,0,0,1,6,0,0.0029391182645206,1,1,3.37,1.0,1
1,2,2,0,0,4,2,1,0.005738278516445,1,1,8.59,9.0,1
1,0,0,0,0,0,2,1,0.158852344296711,0,0,1.28,2.0,0
1,1,1,0,0,0,5,0,0.0279916025192442,1,0,11.27,11.0,1
1,0,0,0,0,0,1,0,0.0002799160251924,0,0,1.22,1.0,0
0,0,2,0,0,0,0,1,0.0188943317004898,0,0,1.02,1.0,0
1,0,2,0,0,0,6,0,0.158852344296711,1,0,18.31,54.0,1
1,0,2,0,0,0,0,1,0.1577326801959412,1,1,1.0,9.0,1
1,1,0,0,0,0,0,1,0.1577326801959412,0,0,1.14,1.0,0
1,0,0,0,0,0,4,0,0.0026592022393282,1,1,8.22,8.0,1
0,1,2,0,0,0,0,1,0.0103568929321203,0,0,0.96,1.0,0
1,0,0,0,0,0,0,0,0.0065780265920223,0,0,1.27,1.0,0
0,2,3,0,0,0,2,0,0.0660601819454163,1,0,18.97,19.0,1
1,0,0,0,0,0,4,0,0.158852344296711,1,1,25.92,77.0,1
1,0,2,0,0,0,1,1,0.0011196641007697,1,0,1.12,6.0,1
1,0,3,0,0,0,7,0,0.0085374387683694,1,0,1.08,1.0,1
1,1,3,0,0,0,20,0,0.0001399580125962,0,0,27.91,3.0,0
1,1,0,0,0,0,33,0,0.0025192442267319,1,0,13.63,14.0,1
1,0,2,0,0,0,2,0,0.0660601819454163,0,0,0.28,0.0,0
1,1,2,0,0,0,1,1,0.0103568929321203,0,0,1.08,0.0,0
1,0,2,0,0,0,1,0,0.158852344296711,0,0,74.02,74.0,0
1,0,0,0,0,0,1,0,0.0065780265920223,0,0,1.28,2.0,0
1,1,2,0,0,0,4,1,0.1577326801959412,0,0,0.96,1.0,0
0,0,0,0,0,0,12,1,0.0079776067179846,0,0,0.58,0.0,0
1,1,5,0,0,0,12,0,0.0033589923023093,0,0,1.2,1.0,0
0,0,0,0,0,0,0,1,0.1577326801959412,0,0,1.26,1.0,0
0,1,2,0,0,0,0,1,0.0002799160251924,0,0,0.94,1.0,0
1,0,3,0,0,0,7,1,0.1577326801959412,0,0,37.75,38.0,0
1,0,5,0,0,0,2,1,0.1577326801959412,0,0,1.95,2.0,0
1,0,0,0,0,0,2,1,0.1577326801959412,0,0,0.41,1.0,0
0,0,0,0,0,0,6,0,0.010776766969909,0,0,52.07,1.0,0
1,0,5,0,0,0,0,1,0.0134359692092372,0,0,0.94,0.0,0
1,1,0,0,0,0,10,0,0.158852344296711,1,0,127.13,1.0,1
1,0,0,0,0,0,5,0,0.0029391182645206,1,0,2.19,2.0,1
1,2,2,0,0,0,0,0,0.0660601819454163,0,0,1.23,6.0,0
1,1,2,0,0,0,1,0,0.004478656403079,1,0,129.02,129.0,1
1,1,0,0,0,0,0,1,0.1577326801959412,1,1,45.28,45.0,1
1,1,0,0,0,0,4,1,0.0009797060881735,0,0,1.04,1.0,0
1,2,0,0,0,0,0,0,0.0005598320503848,1,0,0.32,1.0,1
1,0,2,0,0,0,4,0,0.0660601819454163,1,0,5.37,5.0,1
1,2,2,0,0,0,0,0,0.004478656403079,0,0,15.03,15.0,0
1,2,2,0,0,0,0,1,0.1577326801959412,0,0,1.22,1434.0,0
1,0,2,0,1,3,6,0,0.0138558432470258,1,0,1.28,1.0,0
1,0,0,0,1,0,1,1,0.1577326801959412,1,0,0.83,1.0,1
1,0,0,0,0,0,0,0,0.0005598320503848,0,0,0.0,0.0,0
1,0,0,0,1,0,6,0,0.158852344296711,1,0,4.32,10.0,1
1,0,2,0,0,0,1,0,0.158852344296711,1,1,0.66,1.0,1
1,2,2,0,0,0,0,0,0.0594821553533939,1,0,0.58,0.0,1
1,0,5,0,0,0,1,0,0.0043386983904828,0,0,5.05,5.0,0
1,0,2,0,0,0,0,0,0.0106368089573128,0,0,0.0,15.0,0
1,0,3,1,1,0,20,0,0.158852344296711,0,0,0.92,1.0,0
1,0,0,0,0,0,0,0,0.0594821553533939,0,0,2.04,2.0,0
1,0,0,0,0,0,14,0,0.0009797060881735,1,0,1.73,68.0,1
1,2,2,0,0,1,9,1,0.0067179846046186,1,1,10.09,355.0,1
1,2,2,1,0,4,6,0,0.0660601819454163,1,0,62.34,62.0,1
1,2,3,0,0,0,0,0,0.0594821553533939,1,0,0.99,214.0,1
1,1,2,0,0,0,1,1,0.1577326801959412,0,0,0.23,0.0,0
1,0,0,0,0,0,5,0,0.0090972708187543,1,0,1.23,0.0,1
1,0,3,0,0,0,2,1,0.0079776067179846,1,0,4.21,4.0,1
1,1,2,0,0,0,2,0,0.006997900629811,1,0,0.95,1.0,1
1,0,0,0,0,0,1,1,0.0012596221133659,0,0,0.08,0.0,0
1,0,0,0,0,0,0,0,0.0001399580125962,0,0,1.28,2.0,0
1,2,2,0,0,0,2,0,0.0106368089573128,0,0,0.9,1.0,0
0,1,3,0,0,0,1,0,0.0002799160251924,0,0,1.28,2.0,0
1,0,0,0,0,0,8,0,0.158852344296711,0,0,1.78,2.0,0
1,1,0,0,0,0,6,0,0.009517144856543,0,0,144.08,58.0,0
1,0,0,0,0,1,3,0,0.0137158852344296,1,0,1.83,101.0,0
0,1,5,0,0,0,0,0,0.0594821553533939,0,0,17.07,17.0,0
1,0,0,0,0,0,3,0,0.0594821553533939,1,0,3.01,2.0,1
1,2,0,0,2,0,3,0,0.158852344296711,1,1,0.77,41.0,1
1,1,2,0,0,0,1,1,0.0103568929321203,0,0,5.74,6.0,0
1,2,0,0,1,0,3,0,0.158852344296711,1,1,7.92,8.0,1
1,1,0,0,0,0,3,1,0.1577326801959412,0,0,0.91,1.0,0
1,0,0,0,0,0,0,0,0.0029391182645206,0,0,9.96,10.0,0
1,0,2,0,0,0,1,0,0.0004198740377886,0,0,6.29,5.0,0
1,0,0,8,0,1,16,0,0.0074177746675997,1,1,1.16,25.0,1
0,0,0,0,0,0,0,1,0.1577326801959412,0,0,1.24,1.0,0
1,2,0,0,0,0,1,0,0.0009797060881735,0,0,0.24,36.0,0
1,0,2,0,0,0,2,0,0.158852344296711,1,0,12.2,11.0,1
1,0,2,0,0,0,5,0,0.0030790762771168,0,0,0.17,9.0,0
1,2,3,0,0,0,8,0,0.0106368089573128,0,0,0.97,0.0,0
1,0,0,0,0,0,5,1,0.001959412176347,1,0,64.13,64.0,1
1,0,2,0,0,0,11,1,0.1577326801959412,0,0,180.28,180.0,0
0,0,0,0,0,0,6,0,0.158852344296711,1,1,1.25,48.0,1
1,0,2,0,0,0,0,1,0.1577326801959412,0,0,0.22,0.0,0
1,0,0,0,0,0,15,0,0.0009797060881735,1,0,0.23,0.0,0
1,0,3,0,0,0,4,0,0.0106368089573128,0,0,0.91,0.0,0
0,0,0,0,0,0,0,1,0.0062981105668299,0,0,0.98,1.0,0
1,2,2,0,0,0,1,0,0.158852344296711,0,0,1.28,2.0,0
1,1,3,0,0,0,1,0,0.0008397480755773,0,0,7.57,8.0,0
0,1,2,0,0,0,2,1,0.0188943317004898,1,0,0.2,1.0,1
1,1,2,0,0,0,5,0,0.0279916025192442,1,0,1.07,26.0,1
1,0,2,0,0,0,8,0,0.158852344296711,1,0,30.98,31.0,1
1,1,2,0,0,0,0,1,0.1577326801959412,1,0,0.99,1.0,1
0,1,2,0,0,0,0,1,0.1577326801959412,0,0,1.0,1.0,0
1,0,0,0,0,1,5,0,0.0279916025192442,1,1,1.09,1.0,1
0,2,2,0,0,0,0,1,0.1577326801959412,0,0,0.85,0.0,0
1,2,2,0,0,0,1,1,0.158852344296711,0,0,9.97,1.0,0
1,0,5,0,0,0,0,1,0.1577326801959412,1,0,1.02,11.0,1
1,2,0,1,0,0,10,0,0.158852344296711,1,0,17.21,17.0,1
1,0,3,0,0,0,0,1,0.0103568929321203,0,0,0.56,1.0,0
1,0,5,0,0,0,1,0,0.158852344296711,0,0,0.85,1.0,0
1,2,0,4,0,0,4,0,0.158852344296711,1,0,117.94,118.0,1
1,0,0,0,0,0,4,0,0.158852344296711,1,0,52.15,52.0,0
1,0,0,0,0,0,0,1,0.004478656403079,1,1,0.71,3.0,0
0,2,2,0,0,0,0,0,0.0117564730580825,0,0,2.17,2.0,0
1,0,0,0,0,0,0,1,0.1577326801959412,0,0,1.34,1.0,0
1,2,3,0,0,0,0,1,0.0134359692092372,1,0,1.04,1.0,1
1,0,3,0,0,0,1,0,0.0660601819454163,0,0,0.01,0.0,0
0,2,2,0,0,1,0,0,0.0117564730580825,0,0,0.86,1.0,0
1,2,0,1,0,0,1,0,0.158852344296711,0,0,0.91,1.0,0
1,0,0,0,0,0,3,1,0.0016794961511546,1,0,19.91,1.0,1
1,0,0,0,0,0,3,1,0.1577326801959412,1,1,6.05,1.0,1
1,1,0,0,0,0,17,0,0.0594821553533939,1,0,58.2,28.0,1
1,0,0,0,0,0,0,0,0.0033589923023093,0,0,1.12,1.0,0
1,2,0,0,0,0,11,0,0.0660601819454163,1,1,0.0,1.0,1
0,0,0,0,0,0,1,0,0.0029391182645206,0,0,0.91,1.0,0
1,0,3,0,0,0,1,1,0.0023792862141357,1,0,39.85,59.0,1
1,0,0,0,0,0,1,1,0.0134359692092372,0,0,0.92,10.0,0
1,0,2,0,0,0,6,0,0.158852344296711,1,1,34.36,1.0,1
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,1.28,2.0,0
0,1,2,0,0,0,0,1,0.0188943317004898,0,0,0.22,0.0,0
1,0,2,0,0,0,2,1,0.0079776067179846,0,0,1.01,1.0,0
1,0,0,0,0,0,5,1,0.0138558432470258,1,0,1.09,1.0,1
1,0,2,0,0,0,0,0,0.0660601819454163,0,0,0.39,0.0,0
1,2,0,0,0,1,0,0,0.0018194541637508,1,0,0.86,41.0,1
1,0,3,0,0,0,1,1,0.0058782365290412,0,0,41.2,41.0,0
1,0,0,0,0,0,4,0,0.0008397480755773,1,1,32.0,32.0,1
1,1,2,0,0,0,0,1,0.0079776067179846,0,0,0.01,0.0,0
1,0,3,0,0,0,6,0,0.0660601819454163,1,1,1.28,1842.0,1
1,0,2,0,0,0,2,1,0.0138558432470258,1,0,25.31,25.0,1
1,0,0,0,0,0,10,0,0.0279916025192442,0,0,0.13,8.0,0
1,0,0,0,0,0,6,1,0.0134359692092372,0,0,1.28,2.0,0
1,1,0,0,0,0,9,1,0.158852344296711,1,0,3.79,8.0,1
0,2,2,0,0,0,3,0,0.0029391182645206,0,0,5.73,53.0,0
0,2,0,0,0,0,0,1,0.0001399580125962,0,0,7.72,8.0,0
0,2,2,0,0,0,2,0,0.0660601819454163,1,0,22.27,48.0,1
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,0.81,0.0,0
1,0,0,0,0,0,0,1,0.0079776067179846,0,0,0.99,1.0,0
1,1,0,0,0,0,15,0,0.009517144856543,1,0,1.18,1.0,1
1,2,0,0,0,0,4,0,0.0660601819454163,1,1,0.73,3.0,1
1,0,3,0,0,0,0,1,0.0058782365290412,0,0,0.13,5.0,0
1,2,0,0,1,1,4,0,0.158852344296711,1,0,2.12,109.0,1
1,0,2,0,0,0,3,0,0.0005598320503848,1,0,1.08,0.0,1
1,0,2,0,0,0,1,0,0.0033589923023093,0,0,1.18,1.0,0
1,2,2,0,2,0,3,0,0.0001399580125962,1,0,9.07,9.0,1
1,0,0,0,0,0,0,0,0.0138558432470258,0,0,2.0,2.0,0
1,0,0,0,2,1,18,0,0.009517144856543,1,0,0.24,153.0,1
0,0,2,0,0,0,0,0,0.008257522743177,1,0,0.87,0.0,1
1,2,5,0,0,0,0,0,0.0137158852344296,0,0,16.05,16.0,0
0,1,0,0,0,0,4,0,0.0013995801259622,1,1,1.01,2.0,1
0,1,2,0,0,0,0,1,0.004478656403079,1,0,1.89,2.0,1
1,2,0,0,0,1,0,0,0.0002799160251924,0,0,0.7,1.0,0
0,2,0,0,0,0,0,0,0.0594821553533939,0,0,1.09,1.0,0
1,0,0,0,0,0,0,0,0.0117564730580825,0,0,2.83,3.0,0
1,2,2,0,0,0,1,0,0.158852344296711,1,0,37.35,34.0,1
1,2,2,0,0,0,2,0,0.0076976906927921,1,1,27.27,80.0,1
1,0,2,0,0,0,3,0,0.0009797060881735,1,0,38.94,11.0,1
1,0,0,0,0,0,8,0,0.0660601819454163,1,0,1.93,125.0,1
0,0,0,0,0,0,10,0,0.0279916025192442,0,0,0.9,1.0,0
0,1,2,0,0,0,1,0,0.0134359692092372,0,0,1.28,1.0,0
1,2,0,0,0,0,4,0,0.158852344296711,0,0,89.84,90.0,0
1,0,2,0,0,0,2,0,0.0026592022393282,1,0,4.97,32.0,1
1,0,0,0,0,0,0,0,0.0660601819454163,1,0,1.63,3.0,1
1,2,0,0,0,0,1,0,0.0054583624912526,1,0,1.23,10.0,1
0,0,0,0,0,0,9,0,0.0001399580125962,1,0,65.05,48.0,1
1,0,0,0,0,0,13,0,0.158852344296711,1,1,2.07,173.0,1
1,0,2,0,0,0,1,0,0.0025192442267319,1,1,0.79,2.0,1
1,0,0,0,0,0,23,0,0.0053184044786564,1,0,55.14,34.0,1
1,1,0,0,0,0,20,0,0.003219034289713,0,0,1.67,2.0,0
1,2,0,0,1,0,3,0,0.158852344296711,0,0,0.68,1.0,0
1,0,0,0,0,1,1,1,0.1577326801959412,1,1,79.72,75.0,1
1,2,3,0,0,0,2,1,0.0134359692092372,1,0,19.28,42.0,1
1,1,0,0,0,0,2,1,0.0001399580125962,1,1,5.16,40.0,1
1,0,0,0,0,0,0,1,0.0005598320503848,0,0,1.17,1.0,0
0,0,0,0,0,0,0,0,0.0137158852344296,0,0,1.1,160.0,0
1,1,2,0,0,0,1,1,0.1577326801959412,0,0,1.1,1.0,0
1,1,3,0,0,0,0,0,0.0279916025192442,0,0,1.62,2.0,0
1,2,0,0,0,0,0,0,0.0004198740377886,0,0,0.9,14.0,0
1,0,0,0,0,0,11,0,0.0074177746675997,0,0,1.86,12.0,0
1,0,5,0,0,0,4,1,0.0012596221133659,1,1,0.89,7.0,1
1,0,2,0,0,0,5,0,0.158852344296711,0,0,21.93,22.0,0
1,0,0,0,0,0,2,1,0.005738278516445,0,0,1.28,2.0,0
1,1,5,0,0,0,0,0,0.0137158852344296,0,0,0.82,0.0,0
0,0,0,0,0,0,0,1,0.1577326801959412,0,0,0.99,0.0,0
0,1,2,0,0,0,2,0,0.0594821553533939,0,0,29.04,29.0,0
1,0,0,0,0,0,0,1,0.0660601819454163,0,0,1.1,1.0,0
1,0,0,0,0,0,0,1,0.1577326801959412,1,1,0.84,1.0,1
1,1,0,0,0,0,17,0,0.158852344296711,1,0,6.18,6.0,1
1,2,0,0,0,1,3,0,0.158852344296711,0,0,323.11,323.0,0
0,0,2,0,0,0,0,1,0.0103568929321203,0,0,0.95,1.0,0
0,0,2,0,0,1,15,0,0.0594821553533939,1,0,3.29,101.0,1
1,0,3,0,0,0,7,0,0.0279916025192442,1,0,0.67,14.0,1
1,2,0,0,0,1,2,1,0.1577326801959412,1,1,80.15,22.0,1
1,0,0,0,0,0,3,0,0.0594821553533939,0,0,0.86,1.0,0
1,2,1,0,0,1,0,0,0.0005598320503848,1,1,0.87,39.0,1
1,1,2,0,0,0,3,0,0.0594821553533939,1,0,0.85,39.0,1
1,0,0,0,0,0,15,0,0.0023792862141357,1,0,20.12,20.0,1
0,0,0,0,0,0,2,0,0.0100769769069279,0,0,0.77,0.0,0
1,0,0,0,0,0,5,0,0.158852344296711,0,0,6.9,6.0,0
1,0,0,0,1,0,4,1,0.1577326801959412,0,0,2.13,2.0,0
1,0,0,0,0,0,14,0,0.0134359692092372,1,0,1.99,2.0,1
1,1,2,0,0,0,2,0,0.0001399580125962,0,0,0.99,1.0,0
1,0,0,0,0,0,3,1,0.0090972708187543,1,0,1.96,1.0,1
1,2,0,1,0,0,2,0,0.158852344296711,0,0,293.9,294.0,0
1,0,0,0,0,0,4,0,0.158852344296711,1,1,339.17,1653.0,1
1,1,2,0,0,0,2,0,0.0660601819454163,1,0,2.04,1.0,1
1,1,0,0,0,0,20,0,0.0660601819454163,1,0,33.22,21.0,1
1,0,0,0,0,0,2,1,0.158852344296711,0,0,6.05,6.0,0
1,2,0,0,0,0,1,1,0.1577326801959412,0,0,1.2,1.0,0
1,0,0,0,0,0,1,0,0.0012596221133659,0,0,1.03,1.0,0
1,1,0,0,0,0,0,0,0.0594821553533939,0,0,1.03,1.0,0
1,0,0,0,0,0,6,0,0.0023792862141357,0,0,1.15,1.0,0
1,0,0,0,0,0,10,1,0.158852344296711,1,0,5.99,1.0,1
1,0,0,0,1,0,10,0,0.0279916025192442,1,1,0.22,2.0,1
1,0,2,0,0,0,1,0,0.0009797060881735,0,0,1.98,2.0,0
0,1,2,0,0,0,9,0,0.158852344296711,1,0,384.72,385.0,1
1,1,2,0,0,0,1,0,0.158852344296711,0,0,6.29,6.0,0
1,0,0,0,1,0,8,0,0.0001399580125962,0,0,40.57,5.0,0
1,0,0,0,0,0,0,0,0.0134359692092372,0,0,1.01,1.0,0
1,2,3,0,0,0,0,1,0.0188943317004898,0,0,0.17,0.0,0
0,1,2,0,0,0,2,0,0.0594821553533939,0,0,19.91,99.0,0
1,2,0,0,0,0,0,0,0.0026592022393282,1,0,1.07,3.0,1
1,0,0,0,0,0,5,0,0.0074177746675997,1,1,1.28,2.0,1
1,0,0,0,0,1,1,1,0.0001399580125962,0,0,1.28,2.0,0
1,1,0,0,0,0,18,0,0.0279916025192442,1,0,248.94,0.0,1
1,1,0,0,0,0,0,1,0.0188943317004898,0,0,1.84,2.0,0
1,2,0,0,0,0,1,0,0.158852344296711,0,0,0.84,20.0,0
